date_installation;departement;latitude;longitude;vitesse_vehicules_legers_kmh;id;emplacement
2005-01-20T00:00:00Z;36;46.78682;1.68372;80;14350;CHATEAUROUX
2005-12-07T00:00:00Z;75;48.86087;2.41399;70;14351;PARIS
2005-12-04T00:00:00Z;34;43.78758;3.87394;80;14352;ST MATHIEU DE TREVIERS
2006-02-03T00:00:00Z;34;43.68044;3.82139;80;14353;ST GELY DU FESC
2006-01-30T00:00:00Z;27;49.15467;0.72225;80;14354;NASSANDRES SUR RISLE
2005-05-23T00:00:00Z;36;46.92244;1.29655;80;14355;PALLUAU SUR INDRE
2006-03-01T00:00:00Z;68;47.75802;7.35231;50;14356;MULHOUSE
2005-06-25T00:00:00Z;94;48.76259;2.41895;30;14357;CHOISY LE ROI
2005-06-25T00:00:00Z;94;48.76239;2.41901;30;14358;CHOISY LE ROI
2006-02-03T00:00:00Z;31;43.17309;0.97521;130;14359;ROQUEFORT SUR GARONNE
2006-03-04T00:00:00Z;31;43.17349;0.97559;130;14360;ROQUEFORT SUR GARONNE
2006-01-31T00:00:00Z;57;49.13881;6.81451;110;14361;BETTING
2006-03-01T00:00:00Z;27;49.2977;1.12069;130;14362;CRIQUEBEUF SUR SEINE
2005-07-18T00:00:00Z;38;45.56784;5.35584;70;14363;CESSIEU
2006-03-06T00:00:00Z;38;45.35878;5.9977;50;14364;CRETS EN BELLEDONNE
2006-02-01T00:00:00Z;65;43.42323;0.04954;80;14365;VIC EN BIGORRE
2006-01-16T00:00:00Z;35;47.76133;-1.93972;70;14366;ST JUST
2006-02-06T00:00:00Z;83;43.21835;5.81183;80;14367;LE BEAUSSET
2005-03-22T00:00:00Z;41;47.33407;1.20635;80;14368;ST JULIEN DE CHEDON
2005-11-29T00:00:00Z;71;46.42902;4.40949;80;14369;BEAUBERY
2006-03-06T00:00:00Z;71;46.2394;4.04019;80;14370;ST MARTIN DU LAC
2005-10-17T00:00:00Z;70;47.62763;6.17827;80;14371;FROTEY LES VESOUL
2006-01-30T00:00:00Z;27;49.22405;0.9473;80;14372;FOUQUEVILLE
2006-01-11T00:00:00Z;27;49.14012;0.65222;80;14373;PLASNES
2006-03-09T00:00:00Z;50;48.719;-1.40957;80;14374;LOLIF
2004-10-19T00:00:00Z;43;45.00722;3.87917;80;14375;LE PUY EN VELAY
2006-02-27T00:00:00Z;76;49.9185;1.10488;90;14376;DIEPPE
2005-08-10T00:00:00Z;43;45.29287;4.14182;80;14377;BAS EN BASSET
2005-12-23T00:00:00Z;29;48.57881;-3.73758;110;14378;PLOUIGNEAU
2005-12-23T00:00:00Z;29;48.5787;-3.73713;110;14379;PLOUIGNEAU
2005-09-29T00:00:00Z;971;16.25425;-61.56124;90;14380;BAIE MAHAULT
2006-01-21T00:00:00Z;22;48.38294;-2.37652;110;14381;PLENEE JUGON
2006-02-03T00:00:00Z;22;48.24163;-3.3369;80;14382;ROSTRENEN
2006-01-31T00:00:00Z;22;48.2452;-3.34723;90;14383;ROSTRENEN
2005-12-26T00:00:00Z;62;50.9345;1.88208;90;14384;CALAIS
2006-01-15T00:00:00Z;62;50.50315;1.76615;80;14385;ATTIN
2005-11-25T00:00:00Z;62;50.803;2.10876;70;14386;NORT LEULINGHEM
2005-09-26T00:00:00Z;42;45.5569;4.28565;50;14387;VEAUCHE
2005-04-22T00:00:00Z;58;47.11753;3.22756;50;14388;POISEUX
2005-12-27T00:00:00Z;45;47.90534;1.89729;50;14389;ORLEANS
2006-03-13T00:00:00Z;45;47.93455;1.7618;70;14390;BUCY ST LIPHARD
2006-02-13T00:00:00Z;19;45.12362;1.55456;80;14391;COSNAC
2005-12-23T00:00:00Z;19;45.22226;1.42767;70;14392;ALLASSAC
2006-01-05T00:00:00Z;93;48.85013;2.55588;50;14393;NOISY LE GRAND
2005-12-16T00:00:00Z;52;48.48442;5.11311;80;14394;CHATONRUPT SOMMERMONT
2005-12-01T00:00:00Z;52;48.37656;5.1565;70;14395;MUSSEY SUR MARNE
2005-02-09T00:00:00Z;61;48.54187;-0.49413;80;14396;JUVIGNY VAL D ANDAINE
2005-10-26T00:00:00Z;972;14.80932;-61.02076;80;14397;LE MARIGOT
2005-10-25T00:00:00Z;972;14.58958;-60.98281;90;14398;DUCOS
2005-11-04T00:00:00Z;972;14.52809;-60.98237;70;14399;RIVIERE SALEE
2005-10-25T00:00:00Z;972;14.66466;-60.96781;80;14400;LE ROBERT
2005-11-15T00:00:00Z;972;14.61142;-61.06535;;14401;FORT DE FRANCE
2006-05-03T00:00:00Z;972;14.61154;-61.06998;;14402;FORT DE FRANCE
2004-12-30T00:00:00Z;64;43.46441;-0.70353;80;14403;CASTETIS
2005-11-19T00:00:00Z;26;44.55284;4.89382;80;14404;LA BEGUDE DE MAZENC
2005-12-10T00:00:00Z;33;45.04349;-0.46663;80;14405;ST LAURENT D ARCE
2006-01-09T00:00:00Z;64;43.49391;-1.52397;70;14406;ANGLET
2006-07-06T00:00:00Z;6;43.60445;7.06149;70;14407;VALBONNE
2005-04-26T00:00:00Z;64;43.17541;-0.54974;80;14408;HERRERE
2006-01-14T00:00:00Z;92;48.86819;2.22461;50;14409;SURESNES
2006-01-18T00:00:00Z;22;48.55733;-3.17928;110;14410;GRACES
2006-07-01T00:00:00Z;39;46.55238;6.0142;90;14411;MORBIER
2005-12-29T00:00:00Z;79;46.26278;-0.46651;70;14412;ST SYMPHORIEN
2005-11-03T00:00:00Z;38;45.41662;5.33245;90;14413;LE MOTTIER
2005-12-24T00:00:00Z;974;-20.88223;55.46355;90;14414;ST DENIS
2005-12-24T00:00:00Z;974;-20.88632;55.48368;70;14415;ST DENIS
2005-06-30T00:00:00Z;65;43.25688;0.07205;50;14416;TARBES
2006-01-13T00:00:00Z;89;47.96298;3.72857;80;14417;VERGIGNY
2006-06-27T00:00:00Z;13;43.53641;5.19178;80;14418;BERRE L ETANG
2006-02-27T00:00:00Z;27;49.16313;0.70935;90;14419;ACLOU
2006-06-23T00:00:00Z;27;49.20909;0.7688;90;14420;BOSROBERT
2006-02-21T00:00:00Z;6;43.68571;7.1977;70;14421;NICE
2006-01-23T00:00:00Z;4;44.04822;6.13947;80;14422;AIGLUN
2004-12-11T00:00:00Z;77;48.69258;3.39995;80;14423;SANCY LES PROVINS
2005-01-04T00:00:00Z;82;44.12468;1.15088;70;14424;MOISSAC
2005-07-25T00:00:00Z;82;44.03106;1.23141;80;14425;LA VILLE DIEU DU TEMPLE
2005-01-10T00:00:00Z;82;43.93981;1.21917;80;14426;MONTECH
2005-07-21T00:00:00Z;86;46.72308;0.42488;90;14427;BEAUMONT
2005-04-18T00:00:00Z;86;46.63122;0.24254;80;14428;CISSE
2005-01-07T00:00:00Z;88;47.89996;6.72747;70;14429;FERDRUPT
2005-02-22T00:00:00Z;88;47.87434;6.83843;80;14430;BUSSANG
2005-05-10T00:00:00Z;50;49.10263;-1.48766;80;14431;ANCTEVILLE
2005-06-13T00:00:00Z;50;49.64416;-1.47515;80;14432;GONNEVILLE LE THEIL
2004-12-06T00:00:00Z;53;48.2968;-0.91783;50;14433;ERNEE
2005-12-29T00:00:00Z;53;48.06907;-0.75272;50;14434;LAVAL
2005-03-10T00:00:00Z;53;48.07663;-0.97332;80;14435;LA BRULATTE
2005-04-11T00:00:00Z;53;47.96125;-0.70397;80;14436;ENTRAMMES
2005-08-31T00:00:00Z;53;48.46027;-0.19704;50;14437;PRE EN PAIL ST SAMSON
2005-02-09T00:00:00Z;67;48.63827;7.72804;90;14438;SOUFFELWEYERSHEIM
2005-04-11T00:00:00Z;67;48.86317;7.70085;80;14439;HAGUENAU
2005-03-25T00:00:00Z;68;48.1714;7.10899;50;14440;LE BONHOMME
2005-02-09T00:00:00Z;68;48.06842;7.32789;50;14441;COLMAR
2005-02-01T00:00:00Z;68;47.8357;7.34161;80;14442;ENSISHEIM
2005-02-15T00:00:00Z;71;46.70356;4.41479;70;14443;BLANZY
2005-04-20T00:00:00Z;71;46.73646;4.91729;80;14444;EPERVANS
2005-04-20T00:00:00Z;71;46.78485;4.89023;80;14445;ST MARCEL
2005-04-26T00:00:00Z;81;43.99942;2.16705;80;14446;LE GARRIC
2004-12-15T00:00:00Z;81;43.56791;2.03059;70;14447;PUYLAURENS
2005-06-20T00:00:00Z;51;49.25473;4.0023;90;14448;REIMS
2006-07-07T00:00:00Z;51;49.22972;4.03263;70;14449;REIMS
2005-03-24T00:00:00Z;51;48.94732;4.36034;70;14450;CHALONS EN CHAMPAGNE
2005-04-19T00:00:00Z;51;49.1389;4.2282;80;14451;LES PETITES LOGES
2005-02-25T00:00:00Z;66;42.78215;2.98764;90;14452;ST LAURENT DE LA SALANQUE
2005-02-03T00:00:00Z;66;42.59905;2.85651;90;14453;VILLEMOLAQUE
2005-02-03T00:00:00Z;66;42.6542;2.92633;110;14454;PERPIGNAN
2005-03-01T00:00:00Z;72;48.11431;0.34573;80;14455;SILLE LE PHILIPPE
2005-05-03T00:00:00Z;72;48.02078;-0.09618;80;14456;LONGNES
2005-05-03T00:00:00Z;72;47.99672;0.17226;90;14457;LE MANS
2004-11-27T00:00:00Z;4;43.88555;5.86389;80;14458;VILLENEUVE
2005-10-20T00:00:00Z;4;44.07632;6.01988;80;14459;L ESCALE
2005-11-02T00:00:00Z;4;43.85757;5.83217;80;14460;VOLX
2005-03-14T00:00:00Z;4;44.11609;5.99328;80;14461;AUBIGNOSC
2006-03-01T00:00:00Z;4;44.19723;5.94926;110;14462;SISTERON
2004-12-20T00:00:00Z;18;47.10975;2.414;50;14463;BOURGES
2005-03-23T00:00:00Z;70;47.65842;6.36386;80;14464;POMOY
2008-07-30T00:00:00Z;17;45.81964;-1.08287;80;14465;ST JUST LUZAC
2008-06-13T00:00:00Z;17;45.91993;-0.5256;80;14466;ST JEAN D ANGELY
2008-06-13T00:00:00Z;52;48.60302;5.03098;70;14467;ROCHES SUR MARNE
2008-07-04T00:00:00Z;52;48.27245;5.11446;80;14468;VIGNORY
2008-10-15T00:00:00Z;52;48.13863;5.05021;70;14469;EUFFIGNEIX
2009-12-04T00:00:00Z;52;47.95924;5.27387;80;14470;ROLAMPONT
2008-06-23T00:00:00Z;52;47.7759;5.65375;70;14471;FAYL BILLOT
2008-09-13T00:00:00Z;42;45.73826;4.09434;70;14472;ST ETIENNE LE MOLARD
2008-11-19T00:00:00Z;42;45.29275;4.62052;80;14473;ST JULIEN MOLIN MOLETTE
2008-08-06T00:00:00Z;42;45.62226;4.34593;80;14474;CHAZELLES SUR LYON
2008-12-19T00:00:00Z;83;43.25053;6.54954;80;14475;COGOLIN
2009-06-12T00:00:00Z;83;43.125;6.17853;90;14476;HYERES
2008-10-08T00:00:00Z;83;43.13211;5.86711;70;14477;OLLIOULES
2009-07-15T00:00:00Z;83;43.33468;6.08662;80;14478;FORCALQUEIRET
2008-08-28T00:00:00Z;1;46.0076;5.17567;80;14479;CHALAMONT
2008-08-28T00:00:00Z;1;46.17674;5.921;110;14480;PERON
2008-09-26T00:00:00Z;1;45.92786;5.10135;80;14481;JOYEUX
2009-03-09T00:00:00Z;13;43.72219;4.65024;80;14482;ARLES
2009-02-13T00:00:00Z;13;43.67548;5.09261;80;14483;SALON DE PROVENCE
2005-02-16T00:00:00Z;73;45.74995;5.92639;80;14484;LA BIOLLE
2008-06-20T00:00:00Z;82;43.96876;1.35777;80;14485;MONTAUBAN
2008-12-30T00:00:00Z;35;47.70159;-2.08541;70;14486;BAINS SUR OUST
2008-11-12T00:00:00Z;35;48.64734;-1.90234;70;14487;ST MELOIR DES ONDES
2009-01-02T00:00:00Z;35;48.34308;-1.22138;80;14488;LECOUSSE
2008-11-19T00:00:00Z;35;48.08399;-1.9094;80;14489;TALENSAC
2008-11-10T00:00:00Z;35;48.02274;-1.19566;80;14490;DOMALAIN
2008-11-07T00:00:00Z;39;47.07487;5.45915;80;14491;DOLE
2008-09-26T00:00:00Z;39;46.74826;5.92218;80;14492;CHAMPAGNOLE
2008-10-01T00:00:00Z;39;47.16203;5.75994;80;14493;DAMPIERRE
2009-02-10T00:00:00Z;44;47.25373;-1.52083;70;14494;NANTES
2009-01-22T00:00:00Z;44;47.39628;-1.06771;80;14495;VAIR SUR LOIRE
2008-08-28T00:00:00Z;51;49.31016;3.65053;80;14496;FISMES
2008-11-12T00:00:00Z;51;49.07762;3.96495;80;14497;DIZY
2008-06-30T00:00:00Z;51;49.14952;4.09565;50;14498;LUDES
2009-03-16T00:00:00Z;58;47.05418;3.73151;80;14499;TAMNAY EN BAZOIS
2008-08-06T00:00:00Z;58;47.20961;3.08513;80;14500;VARENNES LES NARCY
2009-03-20T00:00:00Z;58;46.97613;3.13948;50;14501;NEVERS
2006-02-13T00:00:00Z;25;47.22213;5.96159;70;14502;BESANCON
2008-11-01T00:00:00Z;58;47.3346;3.34662;80;14503;OUDAN
2009-02-04T00:00:00Z;64;43.4238;-0.4713;80;14504;MAZEROLLES
2009-06-25T00:00:00Z;64;43.36192;-1.71314;70;14505;URRUGNE
2008-12-15T00:00:00Z;64;43.16689;-0.44131;80;14506;GAN
2009-10-28T00:00:00Z;64;43.36958;-1.63717;70;14507;ST JEAN DE LUZ
2009-05-27T00:00:00Z;64;43.50668;-0.86515;80;14508;BAIGTS DE BEARN
2005-03-23T00:00:00Z;25;47.49813;6.80645;50;14509;MONTBELIARD
2009-01-28T00:00:00Z;66;42.69421;2.88989;50;14510;PERPIGNAN
2009-03-16T00:00:00Z;66;42.54806;2.9311;80;14511;ST GENIS DES FONTAINES
2009-03-09T00:00:00Z;68;48.26081;7.17282;70;14512;STE MARIE AUX MINES
2009-11-03T00:00:00Z;73;45.40118;6.27494;80;14513;LA CHAPELLE
2008-10-08T00:00:00Z;73;45.46132;5.81146;80;14514;ST JEAN DE COUZ
2005-03-16T00:00:00Z;15;44.93748;2.32582;80;14515;ST PAUL DES LANDES
2008-08-28T00:00:00Z;77;48.47853;2.51532;130;14516;PERTHES
2008-08-28T00:00:00Z;77;48.47857;2.51529;130;14517;PERTHES
2008-08-28T00:00:00Z;77;48.9587;2.977;80;14518;TRILPORT
2008-10-10T00:00:00Z;77;48.54866;2.75578;80;14519;SIVRY COURTRY
2008-11-07T00:00:00Z;77;48.77978;3.05262;80;14520;SAINTS
2009-09-16T00:00:00Z;77;48.61834;2.55414;110;14521;LIEUSAINT
2009-08-12T00:00:00Z;77;48.61832;2.55419;110;14522;LIEUSAINT
2008-11-17T00:00:00Z;81;43.94325;2.16475;90;14523;ALBI
2008-11-17T00:00:00Z;81;43.94343;2.16487;90;14524;ALBI
2008-09-26T00:00:00Z;81;43.50427;2.01156;80;14525;PALLEVILLE
2008-12-04T00:00:00Z;81;43.64046;2.19168;80;14526;CASTRES
2008-09-26T00:00:00Z;81;43.4532;2.02843;80;14527;SOREZE
2009-02-04T00:00:00Z;82;44.13579;1.50635;80;14528;REALVILLE
2008-09-05T00:00:00Z;82;44.04369;1.44148;80;14529;ST ETIENNE DE TULMONT
2009-08-12T00:00:00Z;82;43.95458;1.20599;80;14530;MONTECH
2009-02-13T00:00:00Z;82;43.91218;1.38433;80;14531;ORGUEIL
2005-02-05T00:00:00Z;52;48.10527;5.14233;50;14532;CHAUMONT
2009-01-28T00:00:00Z;82;44.13588;1.50614;90;14533;REALVILLE
2008-10-13T00:00:00Z;85;46.47485;-1.07412;80;14534;NALLIERS
2008-12-19T00:00:00Z;85;46.65887;-1.81691;80;14535;L AIGUILLON SUR VIE
2008-10-28T00:00:00Z;85;46.4282;-0.83563;80;14536;DOIX LES FONTAINES
2008-12-11T00:00:00Z;85;46.7049;-1.4162;70;14537;LA ROCHE SUR YON
2009-07-16T00:00:00Z;85;46.92318;-1.88663;80;14538;BOIS DE CENE
2008-09-17T00:00:00Z;91;48.71328;2.27738;90;14539;CHAMPLAN
2005-03-07T00:00:00Z;52;48.10783;5.07789;80;14540;VILLIERS LE SEC
2008-12-04T00:00:00Z;91;48.71977;2.49999;50;14541;YERRES
2008-12-30T00:00:00Z;91;48.64809;2.41819;50;14542;RIS ORANGIS
2005-05-18T00:00:00Z;80;49.98705;2.11386;80;14543;YZEUX
2008-11-26T00:00:00Z;4;44.26022;5.86394;80;14544;MISON
2008-10-17T00:00:00Z;4;43.96057;6.47917;80;14545;MORIEZ
2009-10-23T00:00:00Z;27;49.17172;1.28544;70;14546;LE VAL D HAZEY
2008-12-01T00:00:00Z;27;49.22647;0.75447;70;14547;BOSROBERT
2009-02-20T00:00:00Z;27;49.09575;0.63922;80;14548;MENNEVAL
2008-12-11T00:00:00Z;27;49.10434;0.92967;70;14549;STE COLOMBE LA COMMANDERIE
2005-03-16T00:00:00Z;80;49.97147;2.54485;80;14550;RIBEMONT SUR ANCRE
2008-10-01T00:00:00Z;45;47.89769;2.27993;80;14551;CHATEAUNEUF SUR LOIRE
2008-11-12T00:00:00Z;45;47.97485;2.73883;70;14552;AMILLY
2008-12-08T00:00:00Z;45;48.04414;1.87414;90;14553;CHEVILLY
2008-09-26T00:00:00Z;45;47.64137;2.5809;80;14554;POILLY LEZ GIEN
2005-04-12T00:00:00Z;80;49.75086;2.81715;80;14555;LIANCOURT FOSSE
2008-10-06T00:00:00Z;45;47.86445;1.9356;80;14556;ST JEAN LE BLANC
2009-10-21T00:00:00Z;32;43.58975;1.12689;90;14557;L ISLE JOURDAIN
2009-02-17T00:00:00Z;32;43.76735;0.46961;80;14558;JEGUN
2008-10-22T00:00:00Z;51;48.70589;4.65974;70;14559;VAUCLERC
2008-11-07T00:00:00Z;51;48.72874;3.57369;90;14560;ESTERNAY
2009-02-19T00:00:00Z;3;46.42979;3.35836;80;14561;BESSAY SUR ALLIER
2008-11-19T00:00:00Z;3;46.08308;3.46105;80;14562;ABREST
2005-03-16T00:00:00Z;80;50.1519;1.81982;70;14563;BUIGNY ST MACLOU
2008-11-25T00:00:00Z;3;46.24857;3.69649;80;14564;DROITURIER
2009-02-12T00:00:00Z;3;46.18971;3.48825;80;14565;BOST
2008-11-01T00:00:00Z;10;48.23807;4.43995;80;14566;VENDEUVRE SUR BARSE
2008-10-10T00:00:00Z;10;48.28642;3.95658;80;14567;MONTGUEUX
2008-10-20T00:00:00Z;16;45.64306;0.2101;80;14568;SOYAUX
2005-04-13T00:00:00Z;73;45.53357;6.12394;80;14569;COISE ST JEAN PIED GAUTHIER
2009-02-17T00:00:00Z;16;45.66912;0.11812;50;14570;ST YRIEIX SUR CHARENTE
2009-05-22T00:00:00Z;16;45.63016;0.13505;70;14571;ANGOULEME
2009-01-16T00:00:00Z;16;45.59269;-0.31624;80;14572;ANGEAC CHAMPAGNE
2008-09-17T00:00:00Z;21;47.43732;5.11105;80;14573;MARSANNAY LE BOIS
2008-09-05T00:00:00Z;21;47.25638;5.05896;80;14574;FENAY
2009-05-11T00:00:00Z;21;47.31632;5.07145;50;14575;DIJON
2005-02-28T00:00:00Z;81;43.68225;1.85319;80;14576;MASSAC SERAN
2010-03-03T00:00:00Z;31;43.54901;1.25641;80;14577;PLAISANCE DU TOUCH
2009-12-02T00:00:00Z;31;43.57853;1.41002;50;14578;TOULOUSE
2008-12-29T00:00:00Z;36;46.90086;1.87875;80;14579;NEUVY PAILLOUX
2005-04-08T00:00:00Z;89;48.27963;3.21818;80;14580;PONT SUR YONNE
2008-11-07T00:00:00Z;36;46.70937;1.87214;80;14581;ARDENTES
2008-12-05T00:00:00Z;36;46.9093;1.64325;80;14582;VINEUIL
2008-11-28T00:00:00Z;36;46.82028;1.73202;70;14583;DEOLS
2008-11-28T00:00:00Z;36;46.87908;1.45739;80;14584;ST LACTENCIN
2009-01-05T00:00:00Z;43;45.2534;4.23202;80;14585;STE SIGOLENE
2009-02-21T00:00:00Z;43;45.17301;4.2892;80;14586;RAUCOULES
2009-01-12T00:00:00Z;43;45.14753;3.5036;80;14587;MAZEYRAT D ALLIER
2005-04-08T00:00:00Z;89;47.95532;3.45368;80;14588;CHAMPLAY
2009-02-27T00:00:00Z;47;44.21169;0.64731;50;14589;AGEN
2009-09-17T00:00:00Z;47;44.16142;0.61949;70;14590;MOIRAX
2009-01-05T00:00:00Z;47;44.17174;0.69377;70;14591;LAFOX
2009-10-10T00:00:00Z;47;44.36388;0.45489;80;14592;LAFITTE SUR LOT
2008-12-17T00:00:00Z;56;47.69517;-2.55471;80;14593;ELVEN
2008-11-19T00:00:00Z;56;47.77714;-3.27432;80;14594;KERVIGNAC
2008-12-17T00:00:00Z;56;47.55618;-2.39572;80;14595;MARZAN
2008-12-17T00:00:00Z;56;47.76268;-2.73691;70;14596;LOCQUELTAS
2009-01-09T00:00:00Z;56;47.7877;-3.45318;80;14597;QUEVEN
2008-09-02T00:00:00Z;79;46.72327;-0.23804;80;14598;LAGEON
2008-08-28T00:00:00Z;79;47.02644;-0.19586;80;14599;LOUZY
2005-04-18T00:00:00Z;33;44.85561;-0.11079;50;14600;ST PEY D ARMENS
2008-10-31T00:00:00Z;79;46.87371;-0.35879;80;14601;GEAY
2008-10-17T00:00:00Z;79;46.66365;-0.61332;80;14602;LA CHAPELLE ST ETIENNE
2008-10-28T00:00:00Z;86;46.82493;0.6463;80;14603;SENILLE ST SAUVEUR
2008-11-13T00:00:00Z;86;46.34625;0.79308;80;14604;MOULISMES
2008-11-17T00:00:00Z;86;46.65967;0.05697;80;14605;AYRON
2009-02-03T00:00:00Z;87;45.98402;1.15898;70;14606;PEYRILHAC
2009-06-18T00:00:00Z;87;45.8692;1.11608;50;14607;GAJOUBERT
2009-07-22T00:00:00Z;87;45.63934;0.9855;80;14608;CHALUS
2005-06-29T00:00:00Z;9;43.19666;1.60989;80;14609;LE VERNET
2009-10-08T00:00:00Z;11;43.03916;2.24323;80;14610;COURNANEL
2009-03-27T00:00:00Z;11;42.90638;2.99999;80;14611;FITOU
2009-03-20T00:00:00Z;1;46.16113;5.59955;70;14612;NANTUA
2009-02-27T00:00:00Z;88;48.28282;7.12821;70;14613;LUSSE
2005-02-18T00:00:00Z;32;43.49366;0.36627;80;14614;ST MARTIN
2009-09-17T00:00:00Z;9;43.01138;1.11561;50;14615;LORP SENTARAILLE
2009-06-10T00:00:00Z;9;43.09628;1.87873;70;14616;MIREPOIX
2008-11-25T00:00:00Z;14;49.21588;-0.79759;70;14617;LE TRONQUAY
2008-12-19T00:00:00Z;14;49.03569;-0.64535;80;14618;LONGVILLERS
2008-12-16T00:00:00Z;14;48.78422;-0.78526;80;14619;VIRE NORMANDIE
2008-12-10T00:00:00Z;14;48.84027;-0.98779;70;14620;NOUES DE SIENNE
2005-03-17T00:00:00Z;59;50.2808;3.92935;70;14621;FEIGNIES
2009-04-29T00:00:00Z;30;43.75202;4.2716;80;14622;UCHAUD
2009-05-15T00:00:00Z;30;43.77856;4.29001;70;14623;BERNIS
2005-03-22T00:00:00Z;59;50.30553;3.97725;50;14624;MAUBEUGE
2009-06-17T00:00:00Z;33;44.62446;-0.32996;80;14625;CERONS
2009-07-31T00:00:00Z;33;44.20265;-0.26936;80;14626;CAPTIEUX
2009-01-09T00:00:00Z;34;43.31345;3.342;80;14627;PORTIRAGNES
2009-01-21T00:00:00Z;34;43.56071;3.96186;90;14628;PEROLS
2005-01-26T00:00:00Z;59;50.3521;3.05691;90;14629;LAMBRES LEZ DOUAI
2009-03-05T00:00:00Z;34;43.28893;3.11421;80;14630;NISSAN LEZ ENSERUNE
2008-11-05T00:00:00Z;50;48.80024;-1.52376;80;14631;ST AUBIN DES PREAUX
2008-12-04T00:00:00Z;50;49.57561;-1.71302;80;14632;VIRANDEVILLE
2008-12-10T00:00:00Z;50;49.55164;-1.75708;80;14633;SOTTEVILLE
2008-11-17T00:00:00Z;72;48.0218;0.02107;80;14634;COULANS SUR GEE
2008-11-13T00:00:00Z;72;48.37464;0.08881;80;14635;BERUS
2008-12-18T00:00:00Z;90;47.72268;6.87814;80;14636;GROSMAGNY
2009-12-07T00:00:00Z;971;16.25516;-61.31477;80;14637;ST FRANCOIS
2009-12-07T00:00:00Z;971;16.25666;-61.31013;80;14638;ST FRANCOIS
2009-01-30T00:00:00Z;15;45.4405;2.53056;70;14639;LANOBRE
2009-05-11T00:00:00Z;29;48.5071;-4.30372;80;14640;PLOUDANIEL
2009-01-30T00:00:00Z;29;47.96984;-3.95988;80;14641;ST YVI
2009-06-23T00:00:00Z;29;48.40219;-4.24803;80;14642;DIRINON
2005-05-09T00:00:00Z;59;49.89056;4.63066;50;14643;BEAUVOIS EN CAMBRESIS
2009-02-27T00:00:00Z;29;47.90481;-3.99682;80;14644;FOUESNANT
2009-03-09T00:00:00Z;29;48.5582;-3.87031;110;14645;STE SEVE
2009-02-19T00:00:00Z;29;47.87;-3.59516;110;14646;MELLAC
2009-01-16T00:00:00Z;40;44.11734;0.00077;80;14647;LUBBON
2008-12-30T00:00:00Z;48;44.53152;3.52577;80;14648;MENDE
2008-11-26T00:00:00Z;55;49.03383;5.43531;50;14649;GENICOURT SUR MEUSE
2009-03-09T00:00:00Z;55;48.9177;5.24016;50;14650;ERIZE LA PETITE
2009-12-14T00:00:00Z;55;49.13606;5.43471;50;14651;HAUDAINVILLE
2009-02-04T00:00:00Z;62;50.73835;1.87366;90;14652;NABRINGHEN
2005-05-11T00:00:00Z;59;50.10953;3.51604;80;14653;LE CATEAU CAMBRESIS
2008-12-24T00:00:00Z;62;50.73502;1.70835;110;14654;LA CAPELLE LES BOULOGNE
2009-01-05T00:00:00Z;62;50.29689;2.29008;80;14655;NUNCQ HAUTECOTE
2009-01-14T00:00:00Z;62;50.5513;1.61793;80;14656;CAMIERS
2008-12-04T00:00:00Z;62;50.46187;2.89478;50;14657;ANNAY
2009-11-20T00:00:00Z;67;48.52306;7.34722;80;14658;NIEDERHASLACH
2009-03-03T00:00:00Z;67;48.63794;7.72771;90;14659;SOUFFELWEYERSHEIM
2005-05-02T00:00:00Z;87;45.86655;1.27666;70;14660;LIMOGES
2009-03-05T00:00:00Z;67;48.57101;7.78694;50;14661;STRASBOURG
2009-01-02T00:00:00Z;67;48.83619;7.91868;80;14662;HAGUENAU
2009-03-19T00:00:00Z;67;48.6403;7.80801;70;14663;STRASBOURG
2009-06-02T00:00:00Z;78;48.83428;2.1123;70;14664;ROCQUENCOURT
2008-12-10T00:00:00Z;78;48.77981;2.18953;110;14665;VELIZY VILLACOUBLAY
2009-10-30T00:00:00Z;78;48.81761;2.12223;50;14666;VERSAILLES
2005-06-06T00:00:00Z;87;45.82851;1.28269;90;14667;LIMOGES
2008-12-24T00:00:00Z;78;48.9246;2.0532;50;14668;POISSY
2008-12-10T00:00:00Z;78;48.9425;2.124;50;14669;LE MESNIL LE ROI
2008-12-11T00:00:00Z;78;48.7639;2.1645;50;14670;JOUY EN JOSAS
2005-03-01T00:00:00Z;87;46.12279;1.06388;50;14671;BELLAC
2009-03-05T00:00:00Z;92;48.8864;2.2106;50;14672;NANTERRE
2008-12-17T00:00:00Z;92;48.80795;2.25882;50;14673;CLAMART
2009-01-13T00:00:00Z;92;48.8754;2.2386;50;14674;PUTEAUX
2005-06-15T00:00:00Z;87;45.82164;1.24382;50;14675;LIMOGES
2009-05-20T00:00:00Z;94;48.749;2.5088;50;14676;BOISSY ST LEGER
2009-02-13T00:00:00Z;94;48.72261;2.4437;50;14677;VILLENEUVE ST GEORGES
2009-06-23T00:00:00Z;94;48.81709;2.49814;50;14678;CHAMPIGNY SUR MARNE
2005-01-18T00:00:00Z;87;45.80565;1.23703;50;14679;ISLE
2009-07-08T00:00:00Z;94;48.8457;2.42681;50;14680;VINCENNES
2009-02-27T00:00:00Z;44;47.21964;-2.10975;80;14681;ST PERE EN RETZ
2009-08-12T00:00:00Z;7;44.57262;4.62361;80;14682;AUBIGNAS
2009-07-01T00:00:00Z;7;44.30601;4.61321;50;14683;ST JUST D ARDECHE
